id,documentNumber,address,state_id,state_name,region_id,region_region,region_state,region_enabled,city_id,city_name,neighborhood_id,neighborhood_name,subNeighborhood,locality,latitude,longitude,date,policeAction,agentPresence,relatedRecord,contextInfo_mainReason_id,contextInfo_mainReason_name,contextInfo_complementaryReasons,contextInfo_clippings,contextInfo_massacre,contextInfo_policeUnit,transports,victims,animalVictims,locality_id,locality_name
9c16ecda-f9ca-4f64-895b-90584bc91686,62773,"Malvina, Vila Kennedy, Rio de Janeiro - RJ, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,ae3b752b-b22f-455d-ae05-649a4330b546,VILA KENNEDY,,,-22.8572405,-43.4892386,2024-02-24T00:05:00.000Z,False,False,,6f855e33-1b82-446d-873f-9a6dc2a843f8,Não identificado,,,False,,,,,5101424d-5983-412d-bfce-b82793141dc6,MALVINA (VILA KENNEDY)
6a8e61a2-33da-4112-bef2-b1145c250703,62776,"Mangueira, Rio de Janeiro - RJ, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,40d99ed2-97df-4d51-80bc-f50beb9b1c44,MANGUEIRA,,,-22.9025508,-43.2370745,2024-02-24T01:49:00.000Z,False,False,,6f855e33-1b82-446d-873f-9a6dc2a843f8,Não identificado,,,False,,,,,52fbda58-b35e-42a5-b409-b50dc8df6c3b,MANGUEIRA
cf1954f1-8059-498e-9710-6679d9a7b7ed,62775,"Favela da Tirol, Freguesia, Rio de Janeiro - RJ, 22750-003, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,c8fcf0ea-a775-4df8-b112-3a3cef38d841,FREGUESIA (JACAREPAGUA),,,-22.939522513022624	,-43.32406392578123,2024-02-24T02:52:00.000Z,True,True,,86b1d37b-f955-4015-9d63-3c210a845e5e,Ação policial,,,False,18BPM,,,,97004451-5683-4223-979b-ee1577e946ee,FAVELA DA TIROL
a02cb680-4ce1-4235-a667-480dc2ca6a49,62777,"Av. Eng. Píres Rebelo - Bangu, Rio de Janeiro - RJ, 21825-390, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,f93cc336-7413-476c-8576-77a1ae362481,BANGU,,,-22.892273527506717,-43.477434017721556,2024-02-24T04:00:00.000Z,True,True,,86b1d37b-f955-4015-9d63-3c210a845e5e,Ação policial,,,False,14 BPM ,,"{'id': 'b45156b1-4f38-4e4d-b0f0-bc02a664aaa2', 'occurrenceId': 'a02cb680-4ce1-4235-a667-480dc2ca6a49', 'type': 'People', 'situation': 'Wounded', 'circumstances': [{'id': '8c2117be-c0c6-483f-9c5f-f670872eb181', 'name': 'Sem identificação', 'type': 'human'}], 'deathDate': None, 'personType': 'Civilian', 'age': None, 'ageGroup': {'id': '1247dd9f-6796-495f-91c4-ca8d6db45c5e', 'name': 'Adulto'}, 'genre': {'id': 'bd0504ee-e0b5-4ae1-ae12-b6d9c61802e1', 'name': 'Homem cis'}, 'race': 'Não identificado', 'place': {'id': 'e5c2090b-694f-4ff9-8f53-66a496193319', 'name': 'Sem identificação'}, 'serviceStatus': {'id': '7304cf1f-f7a3-4108-87b8-edf8f99a56c0', 'name': 'Não se aplica', 'type': 'Servico'}, 'qualifications': [{'id': '12d2604d-f769-41ed-92a1-83cacc0d7205', 'name': 'Não identificado', 'type': ''}], 'politicalPosition': {'id': '84bb4841-1cac-4592-ba57-21714aa84454', 'name': 'Não se aplica', 'type': 'Politico'}, 'politicalStatus': {'id': '5238a823-cab9-47f5-85bc-34b810ae0d71', 'name': 'Não se aplica', 'type': 'Politico'}, 'partie': None, 'coorporation': {'id': '52e03783-cb08-49b5-8635-0d462773e250', 'name': 'Não se aplica'}, 'agentPosition': {'id': 'c27a6a83-bea5-4699-b6d9-2b1be0372701', 'name': 'Não se aplica', 'type': 'Agente'}, 'agentStatus': {'id': '940eb1bd-6f7f-4f73-9d6e-b44eb4fdd791', 'name': 'Não se aplica', 'type': 'Agente'}, 'unit': ''}",,ead606e8-5d9c-4c76-b1a1-ce93b7c29633,COMUNIDADE DO RIO DA PRATA
0e7a21d1-1b91-4787-82e3-137a01c413f4,62787,"Avenida Isabel Domingues - Gardênia Azul, Rio de Janeiro - RJ, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,c8f7e239-946d-4f89-b24b-d628726ae0df,GARDENIA AZUL,,,-22.9632439,-43.3515775,2024-02-24T12:30:00.000Z,False,False,,a00fa7af-e091-46c1-8dc7-b8b60a144a9c,Disputa,"{'id': 'baa3b299-67ad-41d2-aaf0-23ec8288cadb', 'name': 'Homicidio/Tentativa'}",,False,,,"{'id': '9f686e0c-a7e0-4c9d-988d-5c9e913900b5', 'occurrenceId': '0e7a21d1-1b91-4787-82e3-137a01c413f4', 'type': 'People', 'situation': 'Dead', 'circumstances': [{'id': '8c2117be-c0c6-483f-9c5f-f670872eb181', 'name': 'Sem identificação', 'type': 'human'}], 'deathDate': '2024-02-24T12:30:00.000Z', 'personType': 'Civilian', 'age': None, 'ageGroup': {'id': '1247dd9f-6796-495f-91c4-ca8d6db45c5e', 'name': 'Adulto'}, 'genre': {'id': 'bd0504ee-e0b5-4ae1-ae12-b6d9c61802e1', 'name': 'Homem cis'}, 'race': 'Não identificado', 'place': {'id': 'e5c2090b-694f-4ff9-8f53-66a496193319', 'name': 'Sem identificação'}, 'serviceStatus': {'id': '7304cf1f-f7a3-4108-87b8-edf8f99a56c0', 'name': 'Não se aplica', 'type': 'Servico'}, 'qualifications': [{'id': '12d2604d-f769-41ed-92a1-83cacc0d7205', 'name': 'Não identificado', 'type': ''}], 'politicalPosition': {'id': '84bb4841-1cac-4592-ba57-21714aa84454', 'name': 'Não se aplica', 'type': 'Politico'}, 'politicalStatus': {'id': '5238a823-cab9-47f5-85bc-34b810ae0d71', 'name': 'Não se aplica', 'type': 'Politico'}, 'partie': None, 'coorporation': {'id': '52e03783-cb08-49b5-8635-0d462773e250', 'name': 'Não se aplica'}, 'agentPosition': {'id': 'c27a6a83-bea5-4699-b6d9-2b1be0372701', 'name': 'Não se aplica', 'type': 'Agente'}, 'agentStatus': {'id': '940eb1bd-6f7f-4f73-9d6e-b44eb4fdd791', 'name': 'Não se aplica', 'type': 'Agente'}, 'unit': ''}",,289d1b11-95f0-400c-afe1-8f4000535a94,VILA DO TECO
a8a91fa5-e179-425e-9391-c64655ff58f3,62796,"Conjunto do Bairro 13 (Complexo da Pedreira) - Barros Filho, Rio de Janeiro - RJ, 21665-210, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,7315cf53-b4aa-4a48-896f-dd4faf1acbc0,BARROS FILHO,,,-22.832083744727196,	-43.36782071958148,2024-02-24T19:55:00.000Z,False,False,,a00fa7af-e091-46c1-8dc7-b8b60a144a9c,Disputa,,,False,,,,,596eeec7-9827-42db-ad51-760faa0badf3,CONJUNTO DO BAIRRO 13 (COMPLEXO DA PEDREIRA)
e031b3ca-1a78-4019-b2ab-542b4d9e23f9,62805,"Avenida Geremário Dantas - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,c8fcf0ea-a775-4df8-b112-3a3cef38d841,FREGUESIA (JACAREPAGUA),,,-22.9382098,-43.3498936,2024-02-25T01:38:00.000Z,False,False,,6f855e33-1b82-446d-873f-9a6dc2a843f8,Não identificado,,,False,,,,,,
68d9be0a-a4bb-4bb7-93b6-f5a09d5c36e6,62802,"Morro do Andaraí- Andaraí, Rio de Janeiro - RJ, 20541-240, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,c4d3a042-9414-4585-af7e-21220079971e,ANDARAI,,,-22.93296722	,-43.25643623,2024-02-25T07:26:00.000Z,False,False,,6f855e33-1b82-446d-873f-9a6dc2a843f8,Não identificado,,,False,,,,,7cb20856-07ce-40f5-9025-4b7e4017d0df,MORRO DO ANDARAI
babe9b9b-64aa-45c0-935c-b877cee3d9ac,62806,"Morro Santa Maria, Taquara - Jacarepaguá, Rio de Janeiro - RJ, 22723-630, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,9482af16-b1fc-49d2-a778-e44a8e11ad2a,TAQUARA,,,-22.914739	,-43.42013078,2024-02-25T13:35:00.000Z,True,True,,86b1d37b-f955-4015-9d63-3c210a845e5e,Ação policial,,,False,18BPM,,"{'id': '14901d52-52ce-428b-ac55-bf71806f9287', 'occurrenceId': 'babe9b9b-64aa-45c0-935c-b877cee3d9ac', 'type': 'People', 'situation': 'Wounded', 'circumstances': [{'id': '8c2117be-c0c6-483f-9c5f-f670872eb181', 'name': 'Sem identificação', 'type': 'human'}], 'deathDate': None, 'personType': 'Civilian', 'age': None, 'ageGroup': {'id': '1247dd9f-6796-495f-91c4-ca8d6db45c5e', 'name': 'Adulto'}, 'genre': {'id': 'bd0504ee-e0b5-4ae1-ae12-b6d9c61802e1', 'name': 'Homem cis'}, 'race': 'Não identificado', 'place': {'id': 'e5c2090b-694f-4ff9-8f53-66a496193319', 'name': 'Sem identificação'}, 'serviceStatus': {'id': '7304cf1f-f7a3-4108-87b8-edf8f99a56c0', 'name': 'Não se aplica', 'type': 'Servico'}, 'qualifications': [{'id': '12d2604d-f769-41ed-92a1-83cacc0d7205', 'name': 'Não identificado', 'type': ''}], 'politicalPosition': {'id': '84bb4841-1cac-4592-ba57-21714aa84454', 'name': 'Não se aplica', 'type': 'Politico'}, 'politicalStatus': {'id': '5238a823-cab9-47f5-85bc-34b810ae0d71', 'name': 'Não se aplica', 'type': 'Politico'}, 'partie': None, 'coorporation': {'id': '52e03783-cb08-49b5-8635-0d462773e250', 'name': 'Não se aplica'}, 'agentPosition': {'id': 'c27a6a83-bea5-4699-b6d9-2b1be0372701', 'name': 'Não se aplica', 'type': 'Agente'}, 'agentStatus': {'id': '940eb1bd-6f7f-4f73-9d6e-b44eb4fdd791', 'name': 'Não se aplica', 'type': 'Agente'}, 'unit': ''}",,05979b18-3069-48da-8e9d-90905be1af44,COMUNIDADE SANTA MARIA
320f2baa-633d-41c8-9321-f8fe4fa53b8f,62845,"Parque Oswaldo Cruz (Favela do Amorim) - Manguinhos, Rio de Janeiro - RJ, 21041-240, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,2aae2842-de72-4a32-be28-26aaa13bea27,MANGUINHOS,,,-22.87486158816257,-43.2480556052805,2024-02-25T15:00:00.000Z,False,True,,49265966-3f99-423f-a920-25ffbd264a37,Briga,"{'id': 'baa3b299-67ad-41d2-aaf0-23ec8288cadb', 'name': 'Homicidio/Tentativa'}",,False,,,"{'id': 'f2c9ccc7-c1c7-4cb4-9fba-a426ff2642bf', 'occurrenceId': '320f2baa-633d-41c8-9321-f8fe4fa53b8f', 'type': 'People', 'situation': 'Dead', 'circumstances': [{'id': '8c2117be-c0c6-483f-9c5f-f670872eb181', 'name': 'Sem identificação', 'type': 'human'}], 'deathDate': '2024-02-25T15:00:00.000Z', 'personType': 'Agent', 'age': 20, 'ageGroup': {'id': '1247dd9f-6796-495f-91c4-ca8d6db45c5e', 'name': 'Adulto'}, 'genre': {'id': 'bd0504ee-e0b5-4ae1-ae12-b6d9c61802e1', 'name': 'Homem cis'}, 'race': 'Negra', 'place': {'id': 'e5c2090b-694f-4ff9-8f53-66a496193319', 'name': 'Sem identificação'}, 'serviceStatus': {'id': '7304cf1f-f7a3-4108-87b8-edf8f99a56c0', 'name': 'Não se aplica', 'type': 'Servico'}, 'qualifications': [{'id': '61586211-26d3-4f94-8584-6cc393875357', 'name': 'Agente de segurança', 'type': 'Agente'}], 'politicalPosition': {'id': '84bb4841-1cac-4592-ba57-21714aa84454', 'name': 'Não se aplica', 'type': 'Politico'}, 'politicalStatus': {'id': '5238a823-cab9-47f5-85bc-34b810ae0d71', 'name': 'Não se aplica', 'type': 'Politico'}, 'partie': None, 'coorporation': {'id': '36481733-fd05-4448-8b3b-846bf2f60008', 'name': 'Exército'}, 'agentPosition': {'id': '554718fb-9d6f-46bd-a3d8-7d50ef655385', 'name': 'Não identificado', 'type': 'Agente'}, 'agentStatus': {'id': '975f7464-e0cc-469b-8d03-68da8af44519', 'name': 'Fora de serviço', 'type': 'Agente'}, 'unit': 'Não identificado'}",,9ad6d1b8-326b-40f7-8228-930df2680e06,MORRO DO AMORIM (COMPLEXO DE MANGUINHOS)
02dfa84c-0044-4255-a07a-e289e40b10fc,62809,"Favela do Sertão - Anil, Rio de Janeiro - RJ, 22753-630, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,2ca93159-b672-4909-9dbe-99e2efe25f7b,ANIL,,,-22.96538225,-43.3208615,2024-02-25T19:20:00.000Z,False,False,,6f855e33-1b82-446d-873f-9a6dc2a843f8,Não identificado,,,False,,,,,23777f49-55a8-4742-a350-40e1f3e1c197,FAVELA DO SERTAO
a0208de7-6db4-45de-884c-92a640b8c458,62811,"R. Acapurana - Gardênia Azul, Rio de Janeiro - RJ, 22765-660, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,c8f7e239-946d-4f89-b24b-d628726ae0df,GARDENIA AZUL,,,-22.9612172,-43.35190069999999,2024-02-25T22:00:00.000Z,False,False,,6f855e33-1b82-446d-873f-9a6dc2a843f8,Não identificado,,,False,,,,,,
9cca9379-4219-4c9a-97ac-7a8c2ccb9c6b,62819,"Rua Bulhões Marcial - Vigário Geral, Rio de Janeiro - RJ, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,1c65d48b-5c56-4722-bac1-a7ee0fe7bbc1,VIGARIO GERAL,,,-22.8095891,-43.3021259,2024-02-26T05:45:00.000Z,True,True,,86b1d37b-f955-4015-9d63-3c210a845e5e,Ação policial,,,False,BPVE,,"{'id': '7523193f-1b17-4008-936c-15c92949d7a4', 'occurrenceId': '9cca9379-4219-4c9a-97ac-7a8c2ccb9c6b', 'type': 'People', 'situation': 'Dead', 'circumstances': [{'id': '8c2117be-c0c6-483f-9c5f-f670872eb181', 'name': 'Sem identificação', 'type': 'human'}], 'deathDate': '2024-02-26T05:45:00.000Z', 'personType': 'Civilian', 'age': None, 'ageGroup': {'id': '1247dd9f-6796-495f-91c4-ca8d6db45c5e', 'name': 'Adulto'}, 'genre': {'id': 'bd0504ee-e0b5-4ae1-ae12-b6d9c61802e1', 'name': 'Homem cis'}, 'race': 'Não identificado', 'place': {'id': 'e5c2090b-694f-4ff9-8f53-66a496193319', 'name': 'Sem identificação'}, 'serviceStatus': {'id': '7304cf1f-f7a3-4108-87b8-edf8f99a56c0', 'name': 'Não se aplica', 'type': 'Servico'}, 'qualifications': [{'id': '12d2604d-f769-41ed-92a1-83cacc0d7205', 'name': 'Não identificado', 'type': ''}], 'politicalPosition': {'id': '84bb4841-1cac-4592-ba57-21714aa84454', 'name': 'Não se aplica', 'type': 'Politico'}, 'politicalStatus': {'id': '5238a823-cab9-47f5-85bc-34b810ae0d71', 'name': 'Não se aplica', 'type': 'Politico'}, 'partie': None, 'coorporation': {'id': '52e03783-cb08-49b5-8635-0d462773e250', 'name': 'Não se aplica'}, 'agentPosition': {'id': 'c27a6a83-bea5-4699-b6d9-2b1be0372701', 'name': 'Não se aplica', 'type': 'Agente'}, 'agentStatus': {'id': '940eb1bd-6f7f-4f73-9d6e-b44eb4fdd791', 'name': 'Não se aplica', 'type': 'Agente'}, 'unit': ''}|{'id': '254abfbe-5c41-40e1-9284-d97c71750bd4', 'occurrenceId': '9cca9379-4219-4c9a-97ac-7a8c2ccb9c6b', 'type': 'People', 'situation': 'Dead', 'circumstances': [{'id': '8c2117be-c0c6-483f-9c5f-f670872eb181', 'name': 'Sem identificação', 'type': 'human'}], 'deathDate': '2024-02-26T05:45:00.000Z', 'personType': 'Civilian', 'age': None, 'ageGroup': {'id': '1247dd9f-6796-495f-91c4-ca8d6db45c5e', 'name': 'Adulto'}, 'genre': {'id': 'bd0504ee-e0b5-4ae1-ae12-b6d9c61802e1', 'name': 'Homem cis'}, 'race': 'Não identificado', 'place': {'id': 'e5c2090b-694f-4ff9-8f53-66a496193319', 'name': 'Sem identificação'}, 'serviceStatus': {'id': '7304cf1f-f7a3-4108-87b8-edf8f99a56c0', 'name': 'Não se aplica', 'type': 'Servico'}, 'qualifications': [{'id': '12d2604d-f769-41ed-92a1-83cacc0d7205', 'name': 'Não identificado', 'type': ''}], 'politicalPosition': {'id': '84bb4841-1cac-4592-ba57-21714aa84454', 'name': 'Não se aplica', 'type': 'Politico'}, 'politicalStatus': {'id': '5238a823-cab9-47f5-85bc-34b810ae0d71', 'name': 'Não se aplica', 'type': 'Politico'}, 'partie': None, 'coorporation': {'id': '52e03783-cb08-49b5-8635-0d462773e250', 'name': 'Não se aplica'}, 'agentPosition': {'id': 'c27a6a83-bea5-4699-b6d9-2b1be0372701', 'name': 'Não se aplica', 'type': 'Agente'}, 'agentStatus': {'id': '940eb1bd-6f7f-4f73-9d6e-b44eb4fdd791', 'name': 'Não se aplica', 'type': 'Agente'}, 'unit': ''}",,,
d30dca66-2d6d-4e95-9cde-96bc49ad9f7e,62816,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,179f5e50-ff62-48aa-b42c-fa9368cd6ca6,CIDADE DE DEUS,,,-22.9465337,-43.3697151,2024-02-26T06:30:00.000Z,True,True,,b70c8ccc-3c64-4189-8381-66b810a9797d,Operação policial,,,False,18 BPM ,,,,1fde637d-57a9-4018-aed5-7f788e030447,CIDADE DE DEUS
050d7ce0-2917-41a2-a2ab-91a09d64fff9,62838,"R. Irineu Corrêa, Irajá, Rio de Janeiro - RJ, 21235-540, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,d98e2125-a3ff-4f7a-b6e9-f2bbfe7a0a1f,IRAJA,,,-22.84097753233231,-43.32042021932678,2024-02-26T13:00:00.000Z,False,True,,96992524-ebf7-4008-a999-81a179a91918,Tentativa/Roubo,"{'id': 'baa3b299-67ad-41d2-aaf0-23ec8288cadb', 'name': 'Homicidio/Tentativa'}","{'id': '185ba5d3-ecd7-4c21-a38c-5d5379d43c11', 'name': 'Ataques armados sobre rodas'}",False,,,"{'id': '1a7e937f-727b-44ef-ba32-6c8096a01aee', 'occurrenceId': '050d7ce0-2917-41a2-a2ab-91a09d64fff9', 'type': 'People', 'situation': 'Dead', 'circumstances': [{'id': '8c2117be-c0c6-483f-9c5f-f670872eb181', 'name': 'Sem identificação', 'type': 'human'}], 'deathDate': '2024-02-26T19:00:00.000Z', 'personType': 'Agent', 'age': 47, 'ageGroup': {'id': '1247dd9f-6796-495f-91c4-ca8d6db45c5e', 'name': 'Adulto'}, 'genre': {'id': 'bd0504ee-e0b5-4ae1-ae12-b6d9c61802e1', 'name': 'Homem cis'}, 'race': 'Branca', 'place': {'id': '67e5857c-4b33-4029-bf7e-0bf0d101be48', 'name': 'Automóvel'}, 'serviceStatus': {'id': '7304cf1f-f7a3-4108-87b8-edf8f99a56c0', 'name': 'Não se aplica', 'type': 'Servico'}, 'qualifications': [{'id': '61586211-26d3-4f94-8584-6cc393875357', 'name': 'Agente de segurança', 'type': 'Agente'}], 'politicalPosition': {'id': '84bb4841-1cac-4592-ba57-21714aa84454', 'name': 'Não se aplica', 'type': 'Politico'}, 'politicalStatus': {'id': '5238a823-cab9-47f5-85bc-34b810ae0d71', 'name': 'Não se aplica', 'type': 'Politico'}, 'partie': None, 'coorporation': {'id': '2ba0d4a5-abdc-4161-be92-55672850d4df', 'name': 'Polícia Militar'}, 'agentPosition': {'id': '06127a5e-5bf8-4845-8370-0706d6d45926', 'name': 'Sub-Tenente', 'type': 'Agente'}, 'agentStatus': {'id': '975f7464-e0cc-469b-8d03-68da8af44519', 'name': 'Fora de serviço', 'type': 'Agente'}, 'unit': 'Não informado'}",,,
0ed5d1f1-9151-4c96-aa79-c53ffb45ef5e,62843,"Av. Mal. Câmara - Centro, Rio de Janeiro - RJ, 20020-080, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,730788c1-64fa-448e-b1b1-9dfba878b245,CENTRO,,,-22.91034698249345,-43.16905040555724,2024-02-26T17:00:00.000Z,False,True,,baa3b299-67ad-41d2-aaf0-23ec8288cadb,Homicidio/Tentativa,,,False,,,"{'id': 'ee64e344-7dc2-4513-92ee-5c735317b47a', 'occurrenceId': '0ed5d1f1-9151-4c96-aa79-c53ffb45ef5e', 'type': 'People', 'situation': 'Wounded', 'circumstances': [{'id': '8c2117be-c0c6-483f-9c5f-f670872eb181', 'name': 'Sem identificação', 'type': 'human'}], 'deathDate': None, 'personType': 'Civilian', 'age': None, 'ageGroup': {'id': '1247dd9f-6796-495f-91c4-ca8d6db45c5e', 'name': 'Adulto'}, 'genre': {'id': 'bd0504ee-e0b5-4ae1-ae12-b6d9c61802e1', 'name': 'Homem cis'}, 'race': 'Não identificado', 'place': {'id': 'e5c2090b-694f-4ff9-8f53-66a496193319', 'name': 'Sem identificação'}, 'serviceStatus': {'id': '6d1bb29f-fd69-46ea-bf21-600c85d95f1a', 'name': 'Em serviço', 'type': 'Servico'}, 'qualifications': [{'id': '9667590b-9374-4484-9c68-ecf0181b9184', 'name': 'Outros', 'type': 'Servico'}], 'politicalPosition': {'id': '84bb4841-1cac-4592-ba57-21714aa84454', 'name': 'Não se aplica', 'type': 'Politico'}, 'politicalStatus': {'id': '5238a823-cab9-47f5-85bc-34b810ae0d71', 'name': 'Não se aplica', 'type': 'Politico'}, 'partie': None, 'coorporation': {'id': '52e03783-cb08-49b5-8635-0d462773e250', 'name': 'Não se aplica'}, 'agentPosition': {'id': 'c27a6a83-bea5-4699-b6d9-2b1be0372701', 'name': 'Não se aplica', 'type': 'Agente'}, 'agentStatus': {'id': '940eb1bd-6f7f-4f73-9d6e-b44eb4fdd791', 'name': 'Não se aplica', 'type': 'Agente'}, 'unit': ''}|{'id': '913a5896-4537-49d0-8a3b-acef9c953ede', 'occurrenceId': '0ed5d1f1-9151-4c96-aa79-c53ffb45ef5e', 'type': 'People', 'situation': 'Dead', 'circumstances': [{'id': '8c2117be-c0c6-483f-9c5f-f670872eb181', 'name': 'Sem identificação', 'type': 'human'}], 'deathDate': '2024-02-26T17:00:00.000Z', 'personType': 'Civilian', 'age': 42, 'ageGroup': {'id': '1247dd9f-6796-495f-91c4-ca8d6db45c5e', 'name': 'Adulto'}, 'genre': {'id': 'bd0504ee-e0b5-4ae1-ae12-b6d9c61802e1', 'name': 'Homem cis'}, 'race': 'Branca', 'place': {'id': 'e5c2090b-694f-4ff9-8f53-66a496193319', 'name': 'Sem identificação'}, 'serviceStatus': {'id': '6d1bb29f-fd69-46ea-bf21-600c85d95f1a', 'name': 'Em serviço', 'type': 'Servico'}, 'qualifications': [{'id': '9667590b-9374-4484-9c68-ecf0181b9184', 'name': 'Outros', 'type': 'Servico'}], 'politicalPosition': {'id': '84bb4841-1cac-4592-ba57-21714aa84454', 'name': 'Não se aplica', 'type': 'Politico'}, 'politicalStatus': {'id': '5238a823-cab9-47f5-85bc-34b810ae0d71', 'name': 'Não se aplica', 'type': 'Politico'}, 'partie': None, 'coorporation': {'id': '52e03783-cb08-49b5-8635-0d462773e250', 'name': 'Não se aplica'}, 'agentPosition': {'id': 'c27a6a83-bea5-4699-b6d9-2b1be0372701', 'name': 'Não se aplica', 'type': 'Agente'}, 'agentStatus': {'id': '940eb1bd-6f7f-4f73-9d6e-b44eb4fdd791', 'name': 'Não se aplica', 'type': 'Agente'}, 'unit': ''}",,,
d03898db-3349-4c57-845e-a7836774b924,62847,"Morro do Turano - Rio Comprido, Rio de Janeiro - RJ, 20261-004, Brasil",b112ffbe-17b3-4ad0-8f2a-2038745d1d14,Rio de Janeiro,31d96bb1-07fa-4a9e-b988-9b1beae828ed,Sudeste,Rio de Janeiro,True,d1bf56cc-6d85-4e6a-a5f5-0ab3f4074be3,Rio de Janeiro,b052a196-1b61-4d29-8782-7aa366fdaeb3,RIO COMPRIDO,,,-22.92595723	,-43.21575894,2024-02-26T22:40:00.000Z,False,False,,6f855e33-1b82-446d-873f-9a6dc2a843f8,Não identificado,,,False,,,,,eace446c-06ff-459a-9c3b-e29815fd2436,MORRO DO TURANO
